case_id,employee_id,created_date,resolved_date,country,department,category,priority,channel,agent_id,agent_tenure_months,sla_target_hours,resolution_hours,sla_met,first_contact_resolution,reopened,csat
C008214,E00138,2025-11-02,2025-11-02,IT,Sales,Systems & Access,Standard,Portal,A006,4,8,4.2,1,0,1,3
C008215,E00212,2025-11-02,2025-11-02,ES,Tech,Payroll,High,Chat,A019,18,24,3.1,1,1,0,4
C008216,E00214,2025-11-02,2025-11-04,PL,Sales,Contract & Documents,Standard,Phone,A014,11,48,55.6,0,0,0,
C008217,E00277,2025-11-02,2025-11-02,ES,Operations,Payroll,Standard,Portal,A014,11,24,7.8,1,1,0,
C008218,E00285,2025-11-02,2025-11-02,PL,Finance,Systems & Access,Standard,Portal,A031,13,8,1.8,1,1,0,
C008219,E00302,2025-11-02,2025-11-02,PL,Finance,Payroll,Critical,Phone,A001,84,24,4.6,1,1,0,4
C008220,E00360,2025-11-02,2025-11-04,DE,Operations,Performance & Development,Critical,Portal,A012,63,72,41.7,1,1,0,
C008221,E00404,2025-11-02,2025-11-03,PL,Customer Service,Leave & Absence,Standard,Portal,A042,1,24,13.5,1,0,0,
C008222,E00442,2025-11-02,2025-11-04,ES,Operations,Payroll,Standard,Phone,A023,52,24,54.5,0,1,0,
C008223,E00490,2025-11-02,2025-11-03,ES,Sales,Leave & Absence,Standard,Portal,A021,29,24,32.3,0,0,0,3
C008224,E00536,2025-11-02,2025-11-03,IT,Customer Service,Leave & Absence,Standard,Portal,A041,22,24,20.9,1,1,0,5
C008225,E00585,2025-11-02,2025-11-03,ES,HR,Contract & Documents,Standard,Phone,A027,12,48,26.0,1,1,0,5
C008226,E00603,2025-11-02,2025-11-02,PL,Tech,Payroll,Standard,Portal,A024,21,24,12.3,1,0,1,4
C008227,E00679,2025-11-02,2025-11-03,PL,Finance,Payroll,Standard,Phone,A035,21,24,14.0,1,0,0,4
C008228,E00687,2025-11-02,2025-11-02,PL,Finance,Leave & Absence,Standard,Phone,A042,1,24,7.2,1,0,0,5
C008229,E00687,2025-11-02,2025-11-08,PL,Finance,Employee Relations,Standard,Phone,A011,14,72,151.2,0,1,0,3
C008230,E00687,2025-11-02,2025-11-02,PL,Finance,Leave & Absence,Standard,Portal,A024,21,24,4.7,1,0,1,4
C008231,E00688,2025-11-02,2025-11-03,ES,Sales,Benefits,Standard,Chat,A020,11,48,25.4,1,1,0,
C008232,E00814,2025-11-02,2025-11-03,DE,Tech,Contract & Documents,Standard,Chat,A008,18,48,13.5,1,1,0,5
C008233,E00847,2025-11-02,2025-11-03,DE,Customer Service,Payroll,Standard,Phone,A020,11,24,7.5,1,0,1,
C008234,E00884,2025-11-02,2025-11-02,PL,Operations,Leave & Absence,High,Portal,A037,15,24,6.6,1,1,0,
C008235,E00988,2025-11-02,2025-11-03,IT,Operations,Leave & Absence,Standard,Portal,A001,84,24,27.7,0,1,0,
C008236,E01003,2025-11-02,2025-11-04,DE,HR,Payroll,Standard,Phone,A032,48,24,30.9,0,1,0,
C008237,E01035,2025-11-02,2025-11-03,PL,Sales,Payroll,Standard,Phone,A020,11,24,29.6,0,0,1,
C008238,E01058,2025-11-02,2025-11-02,PL,Sales,Leave & Absence,Standard,Chat,A010,7,24,7.6,1,1,0,5
C008239,E01089,2025-11-02,2025-11-02,PL,Tech,Payroll,Standard,Portal,A029,17,24,9.6,1,1,0,5
C008240,E01246,2025-11-02,2025-11-02,PL,Operations,Benefits,Standard,Portal,A039,11,48,12.4,1,0,1,
C008241,E01316,2025-11-02,2025-11-03,PL,Finance,Leave & Absence,High,Portal,A021,29,24,11.1,1,0,0,4
C008242,E01326,2025-11-02,2025-11-02,PL,Customer Service,Systems & Access,High,Portal,A030,30,8,6.0,1,1,0,4
C008243,E01361,2025-11-02,2025-11-03,IT,Finance,Leave & Absence,Standard,Portal,A035,21,24,12.1,1,1,0,
C008244,E01367,2025-11-02,2025-11-03,IT,Finance,Payroll,Critical,Phone,A023,52,24,9.0,1,0,0,
C008245,E01490,2025-11-02,2025-11-02,DE,HR,Payroll,Standard,Phone,A002,23,24,3.8,1,1,0,5
C008246,E01494,2025-11-02,2025-11-02,IT,Customer Service,Systems & Access,Standard,Portal,A019,18,8,4.0,1,0,1,4
C008247,E01602,2025-11-02,2025-11-10,DE,Sales,Contract & Documents,High,Portal,A001,84,48,190.6,0,0,0,4
C008248,E01607,2025-11-02,2025-11-03,PL,Tech,Payroll,Standard,Phone,A020,11,24,15.8,1,1,0,
C008249,E01640,2025-11-02,2025-11-02,PL,Tech,Systems & Access,Standard,Portal,A004,2,8,3.6,1,0,0,
C008250,E01652,2025-11-02,2025-11-02,DE,Operations,Systems & Access,High,Phone,A009,20,8,4.3,1,1,0,5
C008251,E01679,2025-11-02,2025-11-03,PL,Sales,Contract & Documents,High,Portal,A024,21,48,14.0,1,1,0,4
C008252,E01690,2025-11-02,2025-11-03,PL,Customer Service,Leave & Absence,Standard,Phone,A017,27,24,30.3,0,0,0,
C008253,E01704,2025-11-02,2025-11-03,DE,Operations,Benefits,Standard,Phone,A040,9,48,20.3,1,1,0,
C008254,E01830,2025-11-02,2025-11-03,ES,Customer Service,Payroll,Standard,Phone,A034,20,24,16.7,1,1,0,
C008255,E01850,2025-11-02,2025-11-03,IT,Sales,Benefits,Standard,Phone,A035,21,48,23.0,1,1,0,5
C008256,E01907,2025-11-02,2025-11-03,DE,Operations,Systems & Access,Standard,Phone,A027,12,8,8.2,0,1,0,
C008257,E01907,2025-11-02,2025-11-03,DE,Operations,Leave & Absence,Standard,Portal,A021,29,24,12.0,1,0,0,5
C008258,E02122,2025-11-02,2025-11-02,IT,HR,Systems & Access,Standard,Portal,A035,21,8,2.5,1,1,0,5
C008259,E02129,2025-11-02,2025-11-03,IT,Customer Service,Payroll,High,Portal,A038,6,24,29.4,0,1,0,4
C008260,E02284,2025-11-02,2025-11-03,PL,Customer Service,Onboarding & Offboarding,Standard,Phone,A011,14,48,15.7,1,1,0,
C008261,E02307,2025-11-02,2025-11-02,IT,Tech,Payroll,Standard,Chat,A023,52,24,4.6,1,0,0,4
C008262,E02314,2025-11-02,2025-11-05,IT,Customer Service,Benefits,Standard,Portal,A025,3,48,58.3,0,0,1,2
C008263,E02510,2025-11-02,2025-11-04,DE,Operations,Payroll,Standard,Portal,A026,11,24,46.8,0,0,1,
C008264,E02568,2025-11-02,2025-11-03,ES,Sales,Performance & Development,High,Portal,A011,14,72,23.4,1,0,0,4
C008265,E02865,2025-11-02,2025-11-02,DE,Operations,Systems & Access,Standard,Phone,A032,48,8,2.4,1,1,0,5
C008266,E02882,2025-11-02,2025-11-03,DE,Customer Service,Performance & Development,High,Chat,A022,19,72,20.0,1,1,0,
C008267,E02895,2025-11-02,2025-11-02,IT,Operations,Payroll,High,Chat,A041,22,24,10.9,1,1,0,5
C008268,E02903,2025-11-02,2025-11-03,IT,Sales,Onboarding & Offboarding,Standard,Portal,A011,14,48,23.6,1,0,1,3
C008269,E02916,2025-11-02,2025-11-03,IT,Finance,Contract & Documents,High,Portal,A033,12,48,20.6,1,1,0,5
C008270,E03093,2025-11-02,2025-11-02,ES,Customer Service,Leave & Absence,High,Phone,A040,9,24,9.1,1,0,0,5
C008271,E03133,2025-11-02,2025-11-02,IT,Tech,Payroll,Standard,Portal,A024,21,24,4.6,1,0,1,
C008272,E03155,2025-11-02,2025-11-03,DE,Finance,Leave & Absence,Standard,Portal,A029,17,24,30.3,0,0,0,2
C008273,E03179,2025-11-02,2025-11-03,IT,Operations,Payroll,High,Portal,A042,1,24,29.0,0,0,0,3
C008274,E03186,2025-11-02,2025-11-02,IT,Operations,Systems & Access,High,Phone,A020,11,8,4.4,1,0,1,4
C008275,E03212,2025-11-02,2025-11-03,ES,Customer Service,Payroll,Standard,Portal,A033,12,24,19.1,1,0,1,
C008276,E03247,2025-11-02,2025-11-04,PL,Operations,Onboarding & Offboarding,Standard,Chat,A013,5,48,50.9,0,1,0,
C008277,E03287,2025-11-02,2025-11-03,IT,Finance,Contract & Documents,Critical,Portal,A042,1,48,20.7,1,0,0,
C008278,E03426,2025-11-02,2025-11-03,IT,Operations,Performance & Development,High,Portal,A020,11,72,21.3,1,0,0,5
C008279,E03470,2025-11-02,2025-11-03,IT,Sales,Payroll,Standard,Portal,A002,23,24,17.8,1,1,0,5
C008280,E03478,2025-11-02,2025-11-05,DE,Sales,Onboarding & Offboarding,Standard,Chat,A005,10,48,62.7,0,1,0,3
C008281,E03479,2025-11-02,2025-11-08,IT,Finance,Performance & Development,Standard,Portal,A011,14,72,137.1,0,0,0,
C008282,E03535,2025-11-02,2025-11-03,PL,Customer Service,Payroll,Standard,Portal,A022,19,24,18.7,1,0,0,5
C008283,E03543,2025-11-02,2025-11-03,DE,Customer Service,Leave & Absence,Standard,Phone,A042,1,24,9.6,1,0,0,
C008284,E03559,2025-11-02,2025-11-02,IT,Operations,Leave & Absence,Standard,Portal,A022,19,24,9.3,1,0,0,
C008285,E03577,2025-11-02,2025-11-03,PL,Sales,Benefits,Standard,Portal,A028,17,48,14.4,1,1,0,5
C008286,E03638,2025-11-02,2025-11-02,PL,Tech,Payroll,Standard,Portal,A020,11,24,9.1,1,0,0,4
C008287,E03685,2025-11-02,2025-11-02,DE,Sales,Contract & Documents,Standard,Portal,A008,18,48,9.2,1,0,0,
C008288,E03702,2025-11-02,2025-11-02,ES,Sales,Leave & Absence,Standard,Portal,A042,1,24,12.4,1,0,0,
C008289,E03755,2025-11-02,2025-11-03,IT,Sales,Benefits,Standard,Portal,A031,13,48,23.9,1,0,0,
C008290,E03794,2025-11-02,2025-11-03,ES,Customer Service,Contract & Documents,High,Portal,A003,10,48,30.8,1,1,0,
C008291,E03823,2025-11-02,2025-11-04,PL,Tech,Onboarding & Offboarding,Standard,Portal,A029,17,48,52.8,0,0,1,
C008292,E03942,2025-11-02,2025-11-03,IT,Tech,Leave & Absence,Standard,Phone,A021,29,24,26.9,0,0,1,3
C008293,E03970,2025-11-02,2025-11-11,PL,Sales,Performance & Development,Standard,Portal,A021,29,72,215.6,0,0,1,2
C008294,E00113,2025-11-03,2025-11-04,DE,Operations,Benefits,Standard,Portal,A028,17,48,14.3,1,0,1,
C008295,E00149,2025-11-03,2025-11-03,IT,Tech,Payroll,Standard,Phone,A015,9,24,5.3,1,0,0,4
C008296,E00185,2025-11-03,2025-11-03,IT,Operations,Leave & Absence,Standard,Portal,A011,14,24,10.7,1,0,0,
C008297,E00243,2025-11-03,2025-11-03,ES,Customer Service,Payroll,Standard,Portal,A013,5,24,10.7,1,0,1,4
C008298,E00322,2025-11-03,2025-11-04,ES,Customer Service,Payroll,High,Phone,A013,5,24,21.0,1,0,0,4
C008299,E00349,2025-11-03,2025-11-05,IT,HR,Performance & Development,Standard,Portal,A011,14,72,42.8,1,0,1,
C008300,E00421,2025-11-03,2025-11-04,IT,Finance,Payroll,Standard,Phone,A009,20,24,15.4,1,1,0,
C008301,E00447,2025-11-03,2025-11-05,DE,Operations,Leave & Absence,Standard,Phone,A017,27,24,39.5,0,0,1,
C008302,E00598,2025-11-03,2025-11-03,IT,Tech,Payroll,Critical,Phone,A007,2,24,5.8,1,0,0,
C008303,E00662,2025-11-03,2025-11-03,PL,Customer Service,Leave & Absence,High,Portal,A025,3,24,1.8,1,0,1,
C008304,E00728,2025-11-03,2025-11-07,ES,Operations,Payroll,Standard,Portal,A032,48,24,80.6,0,0,1,2
C008305,E00772,2025-11-03,2025-11-03,DE,HR,Leave & Absence,Standard,Phone,A012,63,24,6.8,1,0,1,4
C008306,E00880,2025-11-03,2025-11-04,PL,Tech,Onboarding & Offboarding,Standard,Portal,A040,9,48,34.2,1,1,0,
C008307,E01004,2025-11-03,2025-11-03,PL,Customer Service,Payroll,Standard,Phone,A015,9,24,9.5,1,0,0,
C008308,E01026,2025-11-03,2025-11-04,PL,Operations,Onboarding & Offboarding,Standard,Phone,A014,11,48,21.3,1,0,0,5
C008309,E01063,2025-11-03,2025-11-04,PL,Operations,Contract & Documents,High,Chat,A011,14,48,31.2,1,1,0,5
C008310,E01101,2025-11-03,2025-11-04,PL,Customer Service,Leave & Absence,Standard,Chat,A016,51,24,24.3,0,0,0,
C008311,E01107,2025-11-03,2025-11-03,PL,Customer Service,Systems & Access,Standard,Portal,A015,9,8,1.8,1,1,0,
C008312,E01114,2025-11-03,2025-11-03,IT,Tech,Contract & Documents,Standard,Portal,A024,21,48,4.9,1,1,0,
C008313,E01168,2025-11-03,2025-11-04,PL,Customer Service,Benefits,Standard,Portal,A012,63,48,16.4,1,1,0,4
C008314,E01212,2025-11-03,2025-11-04,DE,Sales,Leave & Absence,Critical,Portal,A039,11,24,15.4,1,1,0,
C008315,E01260,2025-11-03,2025-11-04,DE,Operations,Contract & Documents,Standard,Phone,A033,12,48,16.8,1,1,0,4
C008316,E01261,2025-11-03,2025-11-03,IT,Customer Service,Payroll,Standard,Phone,A037,15,24,6.9,1,0,1,5
C008317,E01295,2025-11-03,2025-11-04,IT,Sales,Leave & Absence,High,Chat,A021,29,24,12.8,1,1,0,5
C008318,E01335,2025-11-03,2025-11-03,DE,Finance,Systems & Access,Standard,Chat,A005,10,8,2.7,1,0,0,
C008319,E01339,2025-11-03,2025-11-05,DE,Tech,Contract & Documents,Standard,Phone,A003,10,48,51.0,0,0,1,
C008320,E01365,2025-11-03,2025-11-04,PL,Operations,Onboarding & Offboarding,Standard,Portal,A032,48,48,13.8,1,1,0,5
C008321,E01377,2025-11-03,2025-11-03,IT,Operations,Systems & Access,Standard,Chat,A019,18,8,1.8,1,0,1,
C008322,E01387,2025-11-03,2025-11-05,IT,Customer Service,Contract & Documents,Standard,Portal,A001,84,48,39.1,1,0,0,5
C008323,E01434,2025-11-03,2025-11-05,DE,Operations,Payroll,Standard,Chat,A012,63,24,49.0,0,1,0,5
C008324,E01491,2025-11-03,2025-11-04,IT,Sales,Benefits,Standard,Portal,A039,11,48,30.5,1,1,0,5
C008325,E01493,2025-11-03,2025-11-04,ES,Sales,Contract & Documents,Standard,Phone,A032,48,48,17.1,1,1,0,5
C008326,E01523,2025-11-03,2025-11-04,ES,Customer Service,Contract & Documents,High,Portal,A036,11,48,17.6,1,1,0,5
C008327,E01540,2025-11-03,2025-11-03,ES,Operations,Leave & Absence,Standard,Portal,A031,13,24,0.8,1,1,0,
C008328,E01626,2025-11-03,2025-11-04,ES,Customer Service,Onboarding & Offboarding,High,Portal,A010,7,48,18.5,1,1,0,
C008329,E01668,2025-11-03,2025-11-07,ES,Customer Service,Performance & Development,High,Chat,A011,14,72,92.3,0,0,1,
C008330,E01679,2025-11-03,2025-11-03,PL,Sales,Leave & Absence,Standard,Chat,A034,20,24,7.5,1,1,0,
C008331,E01691,2025-11-03,2025-11-03,ES,HR,Systems & Access,Standard,Portal,A002,23,8,10.5,0,0,1,
C008332,E01692,2025-11-03,2025-11-05,IT,Finance,Payroll,Standard,Portal,A019,18,24,37.6,0,1,0,
C008333,E01699,2025-11-03,2025-11-03,ES,Sales,Leave & Absence,Standard,Phone,A037,15,24,9.2,1,1,0,
C008334,E01723,2025-11-03,2025-11-03,PL,Customer Service,Payroll,Standard,Chat,A007,2,24,11.9,1,1,0,
C008335,E01746,2025-11-03,2025-11-04,IT,Sales,Benefits,Standard,Portal,A031,13,48,19.5,1,1,0,
C008336,E01793,2025-11-03,2025-11-03,PL,Sales,Payroll,Standard,Portal,A040,9,24,2.2,1,0,0,
C008337,E01893,2025-11-03,2025-11-04,IT,Customer Service,Onboarding & Offboarding,High,Chat,A030,30,48,14.5,1,0,1,
C008338,E01898,2025-11-03,2025-11-04,DE,Customer Service,Payroll,Standard,Portal,A042,1,24,16.1,1,0,1,3
C008339,E01915,2025-11-03,2025-11-03,IT,Tech,Leave & Absence,Standard,Portal,A015,9,24,7.6,1,1,0,
C008340,E01943,2025-11-03,2025-11-04,IT,HR,Onboarding & Offboarding,High,Phone,A028,17,48,11.1,1,1,0,
C008341,E01969,2025-11-03,2025-11-04,DE,Sales,Employee Relations,High,Portal,A010,7,72,19.1,1,0,1,3
C008342,E02039,2025-11-03,2025-11-03,PL,Operations,Leave & Absence,Standard,Phone,A005,10,24,14.2,1,1,0,
C008343,E02122,2025-11-03,2025-11-03,IT,HR,Leave & Absence,Standard,Portal,A029,17,24,2.5,1,0,1,
C008344,E02129,2025-11-03,2025-11-03,IT,Customer Service,Benefits,Standard,Portal,A004,2,48,4.2,1,1,0,
C008345,E02248,2025-11-03,2025-11-04,IT,Tech,Contract & Documents,Standard,Phone,A020,11,48,22.4,1,1,0,
C008346,E02270,2025-11-03,2025-11-05,ES,Tech,Onboarding & Offboarding,Standard,Phone,A039,11,48,38.1,1,1,0,5
C008347,E02313,2025-11-03,2025-11-04,DE,Sales,Leave & Absence,Standard,Chat,A008,18,24,14.4,1,1,0,5
C008348,E02348,2025-11-03,2025-11-05,PL,Tech,Onboarding & Offboarding,Standard,Portal,A036,11,48,47.6,1,0,1,4
C008349,E02367,2025-11-03,2025-11-03,DE,Operations,Contract & Documents,Standard,Phone,A021,29,48,13.7,1,0,0,
C008350,E02437,2025-11-03,2025-11-03,PL,HR,Leave & Absence,Standard,Phone,A041,22,24,5.8,1,1,0,
C008351,E02442,2025-11-03,2025-11-07,ES,Sales,Employee Relations,Critical,Portal,A028,17,72,89.4,0,0,1,
C008352,E02512,2025-11-03,2025-11-04,DE,HR,Leave & Absence,High,Portal,A016,51,24,22.7,1,1,0,
C008353,E02548,2025-11-03,2025-11-05,PL,Customer Service,Benefits,Standard,Phone,A014,11,48,44.8,1,0,0,
C008354,E02560,2025-11-03,2025-11-04,PL,Tech,Performance & Development,Standard,Phone,A032,48,72,27.2,1,0,0,
C008355,E02630,2025-11-03,2025-11-05,IT,Customer Service,Leave & Absence,Standard,Phone,A001,84,24,62.0,0,1,0,3
C008356,E02683,2025-11-03,2025-11-05,IT,Operations,Employee Relations,Standard,Portal,A008,18,72,34.4,1,0,1,
C008357,E02744,2025-11-03,2025-11-05,IT,Customer Service,Benefits,Standard,Phone,A037,15,48,38.7,1,1,0,5
C008358,E02796,2025-11-03,2025-11-04,DE,Customer Service,Leave & Absence,Standard,Chat,A011,14,24,23.5,1,1,0,
C008359,E02831,2025-11-03,2025-11-04,ES,Tech,Payroll,Standard,Portal,A014,11,24,7.6,1,1,0,5
C008360,E02898,2025-11-03,2025-11-05,IT,Operations,Benefits,High,Portal,A036,11,48,53.2,0,1,0,4
C008361,E03080,2025-11-03,2025-11-05,ES,Tech,Payroll,Standard,Chat,A036,11,24,37.5,0,1,0,
C008362,E03089,2025-11-03,2025-11-04,PL,Operations,Contract & Documents,Standard,Phone,A038,6,48,26.9,1,1,0,5
C008363,E03096,2025-11-03,2025-11-05,ES,Customer Service,Employee Relations,Standard,Phone,A007,2,72,48.3,1,0,0,3
C008364,E03125,2025-11-03,2025-11-07,PL,Customer Service,Onboarding & Offboarding,Standard,Phone,A015,9,48,87.9,0,1,0,3
C008365,E03278,2025-11-03,2025-11-03,IT,Operations,Payroll,Standard,Portal,A031,13,24,7.3,1,1,0,5
C008366,E03352,2025-11-03,2025-11-03,DE,Operations,Systems & Access,Standard,Chat,A036,11,8,6.2,1,1,0,5
C008367,E03413,2025-11-03,2025-11-04,DE,HR,Payroll,Standard,Phone,A003,10,24,13.2,1,0,1,4
C008368,E03417,2025-11-03,2025-11-03,PL,Customer Service,Payroll,Standard,Portal,A034,20,24,2.7,1,0,0,4
C008369,E03418,2025-11-03,2025-11-04,PL,Customer Service,Benefits,Standard,Portal,A033,12,48,18.6,1,0,0,
C008370,E03586,2025-11-03,2025-11-04,ES,HR,Benefits,High,Portal,A007,2,48,17.9,1,0,1,
C008371,E03637,2025-11-03,2025-11-03,DE,Customer Service,Contract & Documents,High,Phone,A005,10,48,3.0,1,1,0,4
C008372,E03666,2025-11-03,2025-11-05,DE,Tech,Contract & Documents,Standard,Phone,A007,2,48,34.8,1,1,0,
C008373,E03786,2025-11-03,2025-11-07,IT,Sales,Employee Relations,Standard,Portal,A035,21,72,96.1,0,0,1,2
C008374,E03825,2025-11-03,2025-11-04,PL,Sales,Leave & Absence,Standard,Portal,A040,9,24,16.7,1,0,1,
C008375,E03900,2025-11-03,2025-11-03,DE,Finance,Systems & Access,Standard,Chat,A032,48,8,1.0,1,1,0,
C008376,E03905,2025-11-03,2025-11-04,PL,Sales,Leave & Absence,Standard,Chat,A033,12,24,16.5,1,0,1,3
C008377,E03948,2025-11-03,2025-11-04,IT,Sales,Contract & Documents,Standard,Portal,A033,12,48,15.8,1,1,0,5
C008378,E00014,2025-11-04,2025-11-05,IT,Operations,Payroll,High,Portal,A017,27,24,15.1,1,0,0,
C008379,E00138,2025-11-04,2025-11-05,IT,Sales,Payroll,Standard,Portal,A020,11,24,17.1,1,1,0,5
C008380,E00164,2025-11-04,2025-11-05,IT,Sales,Leave & Absence,Standard,Portal,A011,14,24,13.0,1,1,0,
C008381,E00171,2025-11-04,2025-11-05,IT,Operations,Payroll,Standard,Portal,A025,3,24,19.6,1,1,0,
C008382,E00231,2025-11-04,2025-11-04,PL,Customer Service,Benefits,Standard,Portal,A008,18,48,8.9,1,0,0,5
C008383,E00385,2025-11-04,2025-11-04,IT,Sales,Onboarding & Offboarding,Standard,Phone,A023,52,48,8.3,1,0,0,5
C008384,E00388,2025-11-04,2025-11-04,IT,HR,Leave & Absence,Standard,Portal,A031,13,24,9.4,1,0,0,
C008385,E00409,2025-11-04,2025-11-04,PL,Operations,Systems & Access,Standard,Portal,A032,48,8,4.1,1,1,0,
C008386,E00445,2025-11-04,2025-11-04,PL,Sales,Systems & Access,Standard,Phone,A035,21,8,5.1,1,1,0,5
C008387,E00466,2025-11-04,2025-11-05,IT,Customer Service,Contract & Documents,Critical,Portal,A030,30,48,11.2,1,1,0,
C008388,E00621,2025-11-04,2025-11-05,ES,Tech,Onboarding & Offboarding,Standard,Portal,A034,20,48,17.5,1,0,0,4
C008389,E00737,2025-11-04,2025-11-04,IT,HR,Leave & Absence,Standard,Portal,A009,20,24,6.5,1,0,0,4
C008390,E00740,2025-11-04,2025-11-04,IT,Tech,Systems & Access,Standard,Phone,A001,84,8,0.7,1,1,0,5
C008391,E00928,2025-11-04,2025-11-05,IT,Customer Service,Payroll,Standard,Phone,A009,20,24,19.2,1,0,0,5
C008392,E00953,2025-11-04,2025-11-05,DE,Finance,Payroll,Standard,Portal,A034,20,24,26.1,0,1,0,
C008393,E00972,2025-11-04,2025-11-04,PL,Customer Service,Leave & Absence,High,Phone,A009,20,24,7.9,1,1,0,
C008394,E01011,2025-11-04,2025-11-05,DE,Finance,Onboarding & Offboarding,Critical,Portal,A006,4,48,21.9,1,0,1,
C008395,E01046,2025-11-04,2025-11-07,PL,Operations,Onboarding & Offboarding,Standard,Phone,A007,2,48,67.9,0,0,1,3
C008396,E01061,2025-11-04,2025-11-04,PL,Customer Service,Payroll,Standard,Phone,A008,18,24,15.1,1,1,0,4
C008397,E01152,2025-11-04,2025-11-05,IT,Finance,Leave & Absence,Standard,Phone,A020,11,24,14.3,1,1,0,
C008398,E01176,2025-11-04,2025-11-06,IT,Tech,Payroll,Standard,Portal,A030,30,24,40.2,0,1,0,3
C008399,E01179,2025-11-04,2025-11-04,IT,Customer Service,Payroll,Standard,Phone,A002,23,24,6.4,1,0,1,3
C008400,E01183,2025-11-04,2025-11-05,PL,Customer Service,Payroll,Critical,Portal,A023,52,24,36.3,0,0,1,
C008401,E01196,2025-11-04,2025-11-05,PL,Operations,Onboarding & Offboarding,Standard,Portal,A023,52,48,14.0,1,1,0,5
C008402,E01224,2025-11-04,2025-11-04,PL,Customer Service,Payroll,Standard,Phone,A034,20,24,6.9,1,1,0,
C008403,E01269,2025-11-04,2025-11-04,DE,Customer Service,Systems & Access,Standard,Portal,A029,17,8,3.0,1,1,0,
C008404,E01282,2025-11-04,2025-11-04,PL,Sales,Leave & Absence,High,Portal,A037,15,24,7.8,1,1,0,4
C008405,E01305,2025-11-04,2025-11-05,IT,Tech,Benefits,Standard,Portal,A031,13,48,22.3,1,0,1,
C008406,E01449,2025-11-04,2025-11-05,ES,Sales,Contract & Documents,Standard,Portal,A016,51,48,35.0,1,0,0,
C008407,E01549,2025-11-04,2025-11-05,DE,Customer Service,Onboarding & Offboarding,Standard,Chat,A007,2,48,13.2,1,1,0,
C008408,E01575,2025-11-04,2025-11-05,PL,Tech,Contract & Documents,Standard,Chat,A004,2,48,13.6,1,0,1,
C008409,E01720,2025-11-04,2025-11-05,DE,Customer Service,Leave & Absence,Standard,Phone,A007,2,24,15.1,1,0,0,
C008410,E01797,2025-11-04,2025-11-04,PL,Customer Service,Leave & Absence,Standard,Portal,A020,11,24,5.8,1,0,0,
C008411,E01875,2025-11-04,2025-11-07,DE,Customer Service,Leave & Absence,Standard,Chat,A029,17,24,62.7,0,1,0,
C008412,E01983,2025-11-04,2025-11-04,IT,Operations,Benefits,Standard,Phone,A011,14,48,7.7,1,1,0,
C008413,E01985,2025-11-04,2025-11-05,ES,Operations,Performance & Development,High,Chat,A004,2,72,26.2,1,1,0,
C008414,E02014,2025-11-04,2025-11-04,ES,HR,Systems & Access,Standard,Phone,A005,10,8,0.8,1,1,0,5
C008415,E02043,2025-11-04,2025-11-04,IT,Finance,Leave & Absence,Standard,Portal,A020,11,24,4.7,1,0,1,
C008416,E02052,2025-11-04,2025-11-04,PL,Operations,Leave & Absence,High,Portal,A012,63,24,6.8,1,1,0,
C008417,E02075,2025-11-04,2025-11-05,PL,HR,Payroll,Standard,Portal,A012,63,24,29.3,0,0,1,2
C008418,E02226,2025-11-04,2025-11-04,DE,Customer Service,Leave & Absence,High,Phone,A010,7,24,3.0,1,1,0,5
C008419,E02285,2025-11-04,2025-11-05,DE,Finance,Leave & Absence,Standard,Phone,A011,14,24,24.6,0,1,0,
C008420,E02322,2025-11-04,2025-11-05,IT,HR,Leave & Absence,High,Portal,A001,84,24,11.1,1,1,0,5
C008421,E02324,2025-11-04,2025-11-05,PL,Customer Service,Payroll,Standard,Phone,A036,11,24,7.7,1,1,0,
C008422,E02335,2025-11-04,2025-11-05,PL,HR,Payroll,High,Portal,A027,12,24,15.2,1,1,0,5
C008423,E02378,2025-11-04,2025-11-04,ES,Customer Service,Benefits,Standard,Portal,A009,20,48,5.1,1,0,1,
C008424,E02389,2025-11-04,2025-11-09,PL,Finance,Employee Relations,Standard,Portal,A042,1,72,122.0,0,0,1,1
C008425,E02567,2025-11-04,2025-11-04,ES,Tech,Leave & Absence,Standard,Chat,A039,11,24,6.1,1,0,0,
